| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItem.java:64:9:64:88                             | DefaultFileItem                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItem.java:57:12:57:26                            | DiskFileItem                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:124:12:124:23                        |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:160:16:160:29                          | parseQuotedToken                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:142:20:142:35                          | getToken                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:75:20:75:27                            |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:195:20:195:48                          | parse0                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:193:32:193:37                          | HashMap<String,String>             | file:///modules/java.base/java/util/HashMap.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:199:23:199:34                          | parse0                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:193:32:193:37                          | length                             | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:201:27:201:49                          | parse0                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:193:32:193:37                          | indexOf                            | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:208:16:208:37                          | parse0                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:193:32:193:37                          | parse1                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:218:32:218:37                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:220:20:220:48                          | parse1                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:218:32:218:37                          | HashMap<String,String>             | file:///modules/java.base/java/util/HashMap.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:222:16:222:51                          | parse1                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:218:32:218:37                          | parse2                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:233:32:233:37                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:222:23:222:39                          | parse1                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:218:32:218:37                          | toCharArray                        | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:235:20:235:48                          | parse2                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:233:32:233:37                          | HashMap<String,String>             | file:///modules/java.base/java/util/HashMap.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:237:16:237:64                          | parse2                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:233:32:233:37                          | parse3                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:256:42:256:70                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | HashMap<String,String>             | file:///modules/java.base/java/util/HashMap.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:254:20:254:48                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | HashMap<String,String>             | file:///modules/java.base/java/util/HashMap.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:263:16:263:24                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | hasChar                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:64:21:64:27                            |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:264:25:264:63                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | parseToken                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:119:20:119:29                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:266:17:266:25                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | hasChar                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:64:21:64:27                            |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:268:30:268:69                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | parseQuotedToken                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:142:20:142:35                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:272:38:272:71                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | decodeText                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/MimeUtility.java:79:26:79:35                      |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:277:17:277:25                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | hasChar                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:64:21:64:27                            |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:280:41:280:58                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | length                             | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:282:33:282:69                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | toLowerCase                        | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:285:17:285:49                          | parse3                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:250:32:250:37                          | put                                | file:///modules/java.base/java/util/HashMap.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:63:39:63:84                          | <clinit>                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:53:14:53:25                          | replace                            | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:63:39:63:66                          | <clinit>                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:53:14:53:25                          | toString                           | file:///modules/java.base/java/util/UUID.class:0:0:0:0                                                                                                                                                |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:63:39:63:55                          | <clinit>                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:53:14:53:25                          | randomUUID                         | file:///modules/java.base/java/util/UUID.class:0:0:0:0                                                                                                                                                |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:66:50:66:69                          | <clinit>                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:53:14:53:25                          | AtomicInteger                      | file:///modules/java.base/java/util/concurrent/atomic/AtomicInteger.class:0:0:0:0                                                                                                                     |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:124:12:124:23                        | DiskFileItem                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:124:12:124:23                        | Object                             | file:///modules/java.base/java/lang/Object.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:124:12:124:23                        | DiskFileItem                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:124:12:124:23                        | <obinit>                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:53:14:53:25                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:163:34:163:54                        | getCharSet                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:162:19:162:28                        | ParameterParser                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:55:12:55:26                            |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:165:38:165:73                        | getCharSet                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:162:19:162:28                        | parse1                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:218:32:218:37                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:165:52:165:67                        | getCharSet                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:162:19:162:28                        | getContentType                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:153:19:153:32                        |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:164:9:164:38                         | getCharSet                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:162:19:162:28                        | setLowerCaseNames                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:181:17:181:33                          |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:166:16:166:36                        | getCharSet                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:162:19:162:28                        | get                                | file:///modules/java.base/java/util/Map.class:0:0:0:0                                                                                                                                                 |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:179:16:179:46                        | getName                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:178:19:178:25                        | checkFileName                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/Streams.java:97:26:97:38                               |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:326:35:326:80                        | getTempFile                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:319:20:319:30                        | format                             | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:326:67:326:79                        | getTempFile                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:319:20:319:30                        | getUniqueId                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:339:27:339:37                        |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:323:27:323:72                        | getTempFile                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:319:20:319:30                        | File                               | file:///modules/java.base/java/io/File.class:0:0:0:0                                                                                                                                                  |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:323:36:323:71                        | getTempFile                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:319:20:319:30                        | getProperty                        | file:///modules/java.base/java/lang/System.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:328:24:328:54                        | getTempFile                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:319:20:319:30                        | File                               | file:///modules/java.base/java/io/File.class:0:0:0:0                                                                                                                                                  |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:341:23:341:47                        | getUniqueId                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:339:27:339:37                        | getAndIncrement                    | file:///modules/java.base/java/util/concurrent/atomic/AtomicInteger.class:0:0:0:0                                                                                                                     |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:342:21:342:45                        | getUniqueId                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:339:27:339:37                        | toString                           | file:///modules/java.base/java/lang/Integer.class:0:0:0:0                                                                                                                                             |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:345:18:345:57                        | getUniqueId                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:339:27:339:37                        | substring                          | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:345:46:345:56                        | getUniqueId                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java:339:27:339:37                        | length                             | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:12:85:30                   | DiskFileItemFactory                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:12:85:30                   | Object                             | file:///modules/java.base/java/lang/Object.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:12:85:30                   | DiskFileItemFactory                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:12:85:30                   | <obinit>                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:57:14:57:32                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:91:16:91:68                   | DiskFileItemFactory1                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:90:39:90:58                   | DiskFileItemFactory                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:12:85:30                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:52:9:52:34                   | PortletFileUpload                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:51:12:51:28                  | FileUpload                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUpload.java:51:12:51:21                                 |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:56:16:56:42                  | PortletFileUpload1                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:55:37:55:54                  | PortletFileUpload                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:51:12:51:28                  |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/servlet/ServletRequestContext.java:24:14:24:34              | ServletRequestContext                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/servlet/ServletRequestContext.java:24:14:24:34              | Object                             | file:///modules/java.base/java/lang/Object.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:42:13:42:53                   | <obinit>                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                   | LinkedHashMap<String,List<String>> | file:///modules/java.base/java/util/LinkedHashMap.class:0:0:0:0                                                                                                                                       |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                   | FileItemHeadersImpl                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                   | Object                             | file:///modules/java.base/java/lang/Object.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                   | FileItemHeadersImpl                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                   | <obinit>                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                   |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:47:28:47:59                   | getHeader                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:46:19:46:27                   | toLowerCase                        | file:///modules/java.base/java/lang/String.class:0:0:0:0                                                                                                                                              |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:48:40:48:78                   | getHeader                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:46:19:46:27                   | get                                | file:///modules/java.base/java/util/Map.class:0:0:0:0                                                                                                                                                 |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:52:16:52:37                   | getHeader                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:46:19:46:27                   | get                                | file:///modules/java.base/java/util/List.class:0:0:0:0                                                                                                                                                |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:58:16:58:59                   | getHeaderNames                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:57:29:57:42                   | iterator                           | file:///modules/java.base/java/util/Set.class:0:0:0:0                                                                                                                                                 |
| file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:58:16:58:48                   | getHeaderNames                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:57:29:57:42                   | keySet                             | file:///modules/java.base/java/util/Map.class:0:0:0:0                                                                                                                                                 |
