| StringConverterFactory   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:26:18:26:39   | findConverter     | findConverter(Class<?>)                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | lookupEnum                                                             | lookupEnum(Class<T>, String)                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:255:34:255:43                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:255:73:268:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | getEnumRenames                                                         | getEnumRenames(Class<?>)                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:235:33:235:46                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:235:63:244:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | getEnumTypesWithRenames                                                | getEnumTypesWithRenames()                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:223:26:223:48                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:223:52:225:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | renamedEnum                                                            | renamedEnum(String, Enum<?>)                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:199:17:199:27                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:199:67:214:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | lookupType                                                             | lookupType(String)                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:179:21:179:30                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:179:75:188:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | getTypeRenames                                                         | getTypeRenames()                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:168:34:168:47                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:168:51:170:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | renamedType                                                            | renamedType(String, Class<?>)                                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:144:17:144:27                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:144:68:159:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | create1                                                                | create1(boolean)                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:125:33:125:39                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:125:68:131:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | create0                                                                | create0()                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:110:33:110:39                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:110:43:112:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | parseRenameFile                                                        | parseRenameFile(List<String>, URL)                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:335:18:335:32                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:335:63:391:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | loadRenameFile                                                         | loadRenameFile(URL)                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:316:26:316:39                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:316:69:333:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | loadFromClasspath                                                      | loadFromClasspath()                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:288:18:288:34                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:288:38:314:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | checkNotLocked                                                         | checkNotLocked()                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:281:18:281:31                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:281:35:286:5                                                       |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | RenameHandler                                                          | RenameHandler()                                                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:134:13:134:25                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:134:29:134:30                                                      |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | createInstance                                                         | createInstance()                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:77:34:77:47                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:77:51:90:5                                                         |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | <obinit>                                                               | <obinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                        |
| RenameHandler                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                       | <clinit>                                                               | <clinit>()                                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/main/java/org/joda/convert/RenameHandler.java:59:20:59:32                                                        |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test20                                                                 | test20()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:292:15:292:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:292:43:306:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test18                                                                 | test18()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:285:15:285:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:285:43:289:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test17                                                                 | test17()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:269:15:269:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:269:43:282:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test16                                                                 | test16()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:252:15:252:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:252:43:266:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test15                                                                 | test15()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:235:15:235:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:235:43:249:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test14                                                                 | test14()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:218:15:218:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:218:43:232:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test13                                                                 | test13()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:202:15:202:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:202:43:215:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test12                                                                 | test12()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:192:15:192:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:192:43:199:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test11                                                                 | test11()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:175:15:175:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:175:43:189:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test10                                                                 | test10()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:159:15:159:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:159:43:172:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test09                                                                 | test09()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:142:15:142:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:142:43:156:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test08                                                                 | test08()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:126:15:126:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:126:43:139:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test07                                                                 | test07()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:110:15:110:20                                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:110:43:123:3                                                |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test06                                                                 | test06()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:93:15:93:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:93:43:107:3                                                 |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test05                                                                 | test05()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:76:15:76:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:76:43:90:3                                                  |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test04                                                                 | test04()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:68:15:68:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:68:43:73:3                                                  |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test03                                                                 | test03()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:61:15:61:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:61:43:65:3                                                  |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test02                                                                 | test02()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:51:15:51:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:51:43:58:3                                                  |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test01                                                                 | test01()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:44:15:44:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:44:43:48:3                                                  |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | test00                                                                 | test00()                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:37:15:37:20                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:37:43:41:3                                                  |
| RenameHandler_ESTest                                                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                | RenameHandler_ESTest                                                   | RenameHandler_ESTest()                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest.java:34:14:34:33                                                 |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | setSystemProperties                                                    | setSystemProperties()                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:85:22:85:40                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:85:44:90:3                                      |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | doneWithTestCase                                                       | doneWithTestCase()                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:75:15:75:30                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:75:33:83:3                                      |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | initTestCase                                                           | initTestCase()                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:63:15:63:26                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:63:29:72:3                                      |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | clearEvoSuiteFramework                                                 | clearEvoSuiteFramework()                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:57:22:57:43                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:57:46:60:3                                      |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | initEvoSuiteFramework                                                  | initEvoSuiteFramework()                                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:42:22:42:42                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:42:46:54:3                                      |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | RenameHandler_ESTest_scaffolding                                       | RenameHandler_ESTest_scaffolding()                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                     |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | resetClasses                                                           | resetClasses()                                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:146:23:146:34                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:146:38:163:3                                    |
| RenameHandler_ESTest_scaffolding                                                              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:31:14:31:45                                    | initializeClasses                                                      | initializeClasses()                                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:92:23:92:39                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-convert/src/test/java/org/joda/convert/RenameHandler_ESTest_scaffolding.java:92:43:144:3                                     |
